Санкт-Петербургский политехнический университет Петра Великого (СПбПУ),23.03.02,Наземные транспортно-технологические комплексы,Транспортно-технологические комплексы,211,МИР,20,210000,155,О
Санкт-Петербургский государственный университет промышленных технологий и дизайна (СПбГУПТД),29.03.01,Технология изделий легкой промышленности,Технология обувных и кожевенно-галантерейных изделий,151,МИР,22,62000,172,"О, ОЗ"
Санкт-Петербургский государственный университет промышленных технологий и дизайна (СПбГУПТД),15.03.02,Технологические машины и оборудование,Машины и аппараты комплексной переработки возобновляемых ресурсов,146,МИР,13,51800,118,"З, О"
Санкт-Петербургский государственный университет промышленных технологий и дизайна (СПбГУПТД),15.03.02,Технологические машины и оборудование,Компьютерный инжиниринг лифтового оборудования,184,МИР,17,51800,163,"З, О"
Санкт-Петербургский государственный университет промышленных технологий и дизайна (СПбГУПТД),29.03.02,Технология и проектирование текстильных изделий,Материаловедение и экспертиза качества продукции текстильной и легкой промышленности,166,МИР,10,180000,118,О
Санкт-Петербургский государственный университет промышленных технологий и дизайна (СПбГУПТД),15.03.04,Автоматизация технологических процессов и производств,Автоматизация технологических процессов и управления в многоотраслевых производственных комплексах,149,МИР,19,51800,118,"З, О"
Санкт-Петербургский государственный университет гражданской авиации (СПбГУГА),23.03.01,Технология транспортных процессов,Транспортная логистика,174,МИР,40,80880,118,"З, О"
Санкт-Петербургский государственный университет гражданской авиации (СПбГУГА),01.03.04,Прикладная математика,Математическое и программное обеспечение систем управления,202,МИР,10,187200,118,О
Санкт-Петербургский государственный университет гражданской авиации (СПбГУГА),23.03.01,Технология транспортных процессов,Организация перевозок и управление на воздушном транспорте,184,МИР,79,80880,118,"З, О"
Санкт-Петербургский государственный университет гражданской авиации (СПбГУГА),25.03.04,Эксплуатация аэропортов и обеспечение полетов воздушных судов,Организация аэропортовой деятельности,208,МИР,65,80880,118,"З, О"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),09.03.01,Информатика и вычислительная техника,"Вычислительные машины, комплексы, системы и сети",193,МИР,73,80000,118,"З, О, ОЗ"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),12.03.05,Лазерная техника и лазерные технологии,Лазерная техника и лазерные технологии,208,МИР,25,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),27.03.01,Стандартизация и метрология,"Метрология, стандартизация, сертификация",165,МИР,50,80000,129,"З, О"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),11.05.01,Радиоэлектронные системы и комплексы,Радиолокационные системы и комплексы,193,МИР,20,226000,129,О,Специалитет
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),16.03.01,Техническая физика,Физические методы контроля качества и диагностики,202,МИР,14,262000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),11.03.04,Электроника и наноэлектроника,Промышленная электроника,219,МИР,30,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),23.03.01,Технология транспортных процессов,Организация перевозок и управление в единой транспортной системе,205,МИР,50,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),11.03.01,Радиотехника,"Радиотехнические средства передачи, приема и обработки сигналов",185,МИР,85,80000,129,"З, О"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),11.03.03,Конструирование и технология электронных средств,Проектирование и технология электронно-вычислительных средств,216,МИР,30,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),12.03.02,Оптотехника,Оптико-электронные приборы и комплексы,208,МИР,25,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),20.03.01,Техносферная безопасность,Инженерная защита окружающей среды,208,МИР,30,80000,129,"З, О"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),15.03.04,Автоматизация технологических процессов и производств,Автоматизация технологических процессов и производств,Бюджет только с этого года,МИР,25,226000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),24.03.02,Системы управления движением и навигация,"Приборы и системы ориентации, стабилизации и навигации",218,МИР,25,262000,129,О
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),11.05.01,Радиоэлектронные системы и комплексы,Радиоэлектронные системы передачи информации,193,МИР,20,226000,129,О,Специалитет
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),13.03.02,Электроэнергетика и электротехника,Электромеханика,132,МИР,75,80000,118,"З, О, ОЗ"
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),25.05.03,Техническая эксплуатация транспортного радиооборудования,Техническая эксплуатация радиоэлектронного оборудования аэропортов и воздушных трасс,189,МИР,35,80000,129,"З, О",Специалитет
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),13.05.02,Специальные электромеханические системы,Электромеханические системы специальных устройств и изделий,194,МИР,15,226000,129,О,Специалитет
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),25.05.05,Эксплуатация воздушных судов и организация воздушного движения,Организация радиотехнического обеспечения полетов воздушных судов,184,МИР,40,384000,129,О,Специалитет
Санкт-Петербургский государственный университет аэрокосмического приборостроения (ГУАП),12.03.01,Приборостроение,Авиационные приборы и измерительно-вычислительные комплексы,200,МИР,37,80000,129,"З, О"
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),11.03.01,Радиотехника,Радиоэлектронные системы,199,МИР,100,66500,123,"З, О"
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),12.03.03,Фотоника и оптоинформатика,Оптогеоинформатика,211,МИР,15,210600,123,О
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),20.03.01,Техносферная безопасность,Безопасность технологических процессов и производств,220,МИР,13,69600,118,"З, О"
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),24.05.06,Системы управления летательными аппаратами,Системы управления ракет,214,МИР,25,245800,123,О,Специалитет
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),24.03.03,Баллистика и гидроаэродинамика,Гидроаэродинамика,190,МИР,20,245800,118,О
Балтийский государственный технический университет «ВОЕНМЕХ» имени Д. Ф. Устинова (БГТУ ВОЕНМЕХ),24.05.05,Интегрированные системы летательных аппаратов,Автоматизированные системы управления боевыми авиационными комплексами,214,МИР,25,245800,123,О,Специалитет
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),09.03.01,Информатика и вычислительная техника,Информатика и вычислительная техника,Бюджет только с этого года,МИР,20,71600,165,"З, ОЗ"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.05.01,Радиоэлектронные системы и комплексы,Радиоэлектронные системы и комплексы,214,МИР,25,225000,130,О,Специалитет
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.04,Электроника и наноэлектроника,Электронные приборы и устройства,199,МИР,45,71600,130,"З, О"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.04,Электроника и наноэлектроника,Нанотехнологии в электронике,199,МИР,45,71600,130,"З, О"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.04,Электроника и наноэлектроника,Микроэлектроника и твердотельная электроника,199,МИР,45,71600,130,"З, О"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.04,Электроника и наноэлектроника,Физическая электроника,199,МИР,45,71600,130,"З, О"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.04,Электроника и наноэлектроника,Квантовая и оптическая электроника,199,МИР,45,71600,130,"З, О"
Санкт-Петербургский государственный электротехнический университет «ЛЭТИ» им. В.И. Ульянова (Ленина) (СПбГЭТУ «ЛЭТИ»),11.03.01,Радиотехника,Интеллектуальные радиотехнические системы,218,МИР,58,225000,130,О
Санкт-Петербургский государственный институт кино и телевидения (СПбГИКиТ),11.03.01,Радиотехника,Аудиовизуальная техника,200,МИР,20,85800,156,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),23.03.03,Эксплуатация транспортно-технологических машин и комплексов,Эксплуатация транспортно-технологических машин и комплексов,220,МИР,26,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),27.03.04,Управление в технических системах,Управление в социально-технических системах,Бюджет только с этого года,МИР,15,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),20.03.01,Техносферная безопасность,Безопасность и охрана труда,210,МИР,17,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),27.03.01,Стандартизация и метрология,"Стандартизация,  сертификация и системы качества",210,МИР,27,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),09.03.02,Информационные системы и технологии,Цифровые технологии в медиаиндустрии,220,МИР,10,186200,118,О
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),13.03.01,Теплоэнергетика и теплотехника,Промышленная теплоэнергетика,Бюджет только с этого года,МИР,26,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),21.03.02,Землеустройство и кадастры,Земельный кадастр и кадастр недвижимости,Бюджет только с этого года,МИР,12,112600,119,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),15.03.02,Технологические машины и оборудование,Машины и оборудование лесного комплекса,Бюджет только с этого года,МИР,25,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),35.03.02,Технология лесозаготовительных и деревоперерабатывающих производств,Лесоинженерное дело,190,МИР,116,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),35.03.02,Технология лесозаготовительных и деревоперерабатывающих производств,Технология деревообработки,180,МИР,80,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),35.03.02,Технология лесозаготовительных и деревоперерабатывающих производств,Организация и управление лесопромышленным производством,190,МИР,70,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),09.03.02,Информационные системы и технологии,Инфокоммуникационные системы и технологии,220,МИР,85,108000,118,"З, О"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),08.03.01,Строительство,Деревянное домостроение,Бюджет только с этого года,МИР,4,95000,118,"З, О, ОЗ"
Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова (СПбГЛТУ),35.03.02,Технология лесозаготовительных и деревоперерабатывающих производств,Композиционные материалы на основе возобновляемых растительных ресурсов,Бюджет только с этого года,МИР,30,108000,118,"З, О"
Российский государственный педагогический университет имени А. И. Герцена (РГПУ),03.03.02,Физика,Физика конденсированного состояния вещества,163,МИР,12,181100,125,О
Российский государственный педагогический университет имени А. И. Герцена (РГПУ),09.03.02,Информационные системы и технологии,Информационные системы,224,МИР,35,181100,125,О
Российский государственный педагогический университет имени А. И. Герцена (РГПУ),44.03.01,Педагогическое образование,Технологическое образование,207,МИР,33,66700,130,"З, О"
Ленинградский государственный университет имени А. С. Пушкина (ЛГУ им. Пушкина),09.03.03,Прикладная информатика,Прикладная информатика в экономике,194,МИР,5,59000,99В,"З, О"
Ленинградский государственный университет имени А. С. Пушкина (ЛГУ им. Пушкина),21.03.02,Землеустройство и кадастры,Кадастр недвижимости,Бюджет только с этого года,МИР,15,63000,99В,"З, О"
Ленинградский государственный университет имени А. С. Пушкина (ЛГУ им. Пушкина),44.03.05,Педагогическое образование (с двумя профилями подготовки),Информатика и математика,194,МИР,30,150100,105,О
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),20.03.01,Техносферная безопасность,Техносферная безопасность,200,МИР,60,221700,118,О
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),15.03.03,Прикладная механика,Вычислительная механика и компьютерный инжиниринг,191,МИР,62,221700,118,О
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),21.03.02,Землеустройство и кадастры,Кадастр объектов недвижимости,221,МИР,26,70000,118,"З, О"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),13.03.02,Электроэнергетика и электротехника,"Электрооборудование и электрохозяйство предприятий, организаций и учреждений",217,МИР,10,70000,118,"З, О"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),27.03.01,Стандартизация и метрология,Стандартизация и метрология,212,МИР,13,221700,118,О
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),13.03.01,Теплоэнергетика и теплотехника,Энергообеспечение предприятий,216,МИР,10,221700,118,О
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),23.03.01,Технология транспортных процессов,Автомобильные перевозки и организация движения,195,МИР,55,70000,118,"З, О"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),23.03.03,Эксплуатация транспортно-технологических машин и комплексов,Автомобили и автомобильное хозяйство,188,МИР,55,70000,118,"З, О"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),23.05.01,Наземные транспортно-технологические средства,"Подъемно-транспортные, строительные, дорожные средства и оборудование",167,МИР,36,70000,118,"З, О",Специалитет
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),08.03.01,Строительство,Инженерные системы жизнеобеспечения в строительстве,206,МИР,130,80000,118,"З, О, ОЗ"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),13.03.01,Теплоэнергетика и теплотехника,Теплоэнергетика и теплотехника,211,МИР,17,178000,149,"Возможно, программа закрыта"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),21.03.02,Землеустройство и кадастры,Городской кадастр,212,МИР,34,70000,150,"Возможно, программа закрыта"
Санкт-Петербургский государственный архитектурно-строительный университет (СПбГАСУ),54.03.04,Реставрация,Реставрация архитектурных объектов и архитектурной среды,Бюджет только с этого года,МИР,5,309000,175,"Возможно, программа закрыта"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.08,Водные биоресурсы и аквакультура,Управление водными биоресурсами и рыбоохрана,161,МИР,40,150000,125,О
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.04,Агрономия,Агрономия,138,МИР,50,55000,125,"З, О"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),21.03.02,Землеустройство и кадастры,Землеустройство и управление земельными ресурсами,194,МИР,21,65000,117,"З, О"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.04,Агрономия,Защита растений,141,МИР,25,150000,140,О
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.05,Садоводство,Плодоовощеводство и виноградарство,119,МИР,50,55000,125,"З, О"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.03,Агрохимия и агропочвоведение,Агроэкология,141,МИР,26,150000,140,О
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.07,Технология производства и переработки сельскохозяйственной продукции,Технология производства и переработки сельскохозяйственной продукции,137,МИР,50,160000,136,О
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.06,Агроинженерия,Электрооборудование и электротехнологии,116,МИР,78,57000,120,"З, О"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),35.03.06,Агроинженерия,Технические системы в агробизнесе,116,МИР,60,57000,120,"З, О"
Санкт-Петербургский государственный аграрный университет (СПбГАУ),23.03.03,Эксплуатация транспортно-технологических машин и комплексов,Сервис транспортных и транспортно-технологических машин и оборудования (сельское хозяйство),147,МИР,55,58000,123,"З, О"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),09.03.03,Прикладная информатика,Прикладная информатика в экономике,202,МИР,26,170000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),38.03.02,Менеджмент,Производственный менеджмент на водном транспорте,Бюджет только с этого года,МИР,3,150000,116,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),01.03.02,Прикладная математика и информатика,Математическое моделирование и проектирование программного обеспечения,218,МИР,15,150000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),10.03.01,Информационная безопасность,Безопасность автоматизированных систем (транспорт),201,МИР,16,170000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),13.03.02,Электроэнергетика и электротехника,Электропривод и автоматика,Бюджет только с этого года,МИР,22,65000,110,"З, О"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.03.02,"Кораблестроение, океанотехника и системотехника объектов морской инфраструктуры","Кораблестроение, океанотехника и системотехника объектов морской инфраструктуры",156,МИР,47,200000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),08.03.01,Строительство,Гидротехническое строительство,163,МИР,30,170000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.03.01,Управление водным транспортом и гидрографическое обеспечение судоходства,Управление водными и мультимодальными перевозками,161,МИР,68,78000,110,"З, О"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.05.05,Судовождение,Судовождение,177,МИР,185,85000,110,"З, О",Специалитет
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.05.06,Эксплуатация судовых энергетических установок,Эксплуатация судовых энергетических установок,123,МИР,97,85000,110,"З, О",Специалитет
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.05.07,Эксплуатация судового электрооборудования и средств автоматики,Эксплуатация судового электрооборудования и средств автоматики,134,МИР,75,85000,110,"З, О",Специалитет
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),23.03.01,Технология транспортных процессов,Организация перевозок и управление на водном транспорте,176,МИР,67,78000,110,"З, О"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),26.03.01,Управление водным транспортом и гидрографическое обеспечение судоходства,Гидрографическое обеспечение морской деятельности,157,МИР,48,200000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),23.03.03,Эксплуатация транспортно-технологических машин и комплексов,Эксплуатация перегрузочного оборудования портов и транспортных терминалов,153,МИР,70,65000,110,"З, О"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),38.03.01,Экономика,Экономика транспортного бизнеса,Бюджет только с этого года,МИР,3,150000,116,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),09.03.02,Информационные системы и технологии,Информационные системы на транспорте,191,МИР,27,170000,110,О
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),25.05.03,Техническая эксплуатация транспортного радиооборудования,Информационно-телекоммуникационные системы на транспорте и их информационная защита,128,МИР,23,302000,110,О,Специалитет
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),25.05.03,Техническая эксплуатация транспортного радиооборудования,Радиосвязь и электрорадионавигация морского флота,118,МИР,23,302000,110,О,Специалитет
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),38.03.04,Государственное и муниципальное управление,Регулирование в сфере трудовых отношений и социального партнерства в транспортной отрасли,Бюджет только с этого года,МИР,3,68000,116,"О, ОЗ"
Государственный университет морского и речного флота имени адмирала С. О. Макарова (ГУМРФ им. адм. С.О. Макарова),10.05.03,Информационная безопасность автоматизированных систем,Безопасность автоматизированных систем на транспорте (водный транспорт),180,МИР,20,170000,110,О,Специалитет
Санкт-Петербургский Горный университет (Горный университет),21.05.01,Прикладная геодезия,Инженерная геодезия,219,МИР,50,400000,120,О,Специалитет
Санкт-Петербургский Горный университет (Горный университет),11.05.01,Радиоэлектронные системы и комплексы,Проектирование и технология радиоэлектронных систем и комплексов,218,МИР,30,400000,120,О,Специалитет
